image,label
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_009.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_009.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_010.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_010.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_011.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_011.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_012.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_012.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_013.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_013.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_014.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_014.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_015.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_015.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_016.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_016.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_017.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_017.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_018.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_018.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_019.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_019.tif
/../../Data/train/Fluo-C3DH-A549-2D/02/t025_020.tif,/../../Data/train/Fluo-C3DH-A549-2D/02_GT/SEG/man_seg_025_020.tif
